article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0914907001,0914907,Maggie top,254,Top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Top in a jacquard weave with an opening and narrow ties at the back of the neck. Elbow-length, raglan puff sleeves with narrow, concealed elastication, a seam at the waist with a discreet drawstring, and a flared peplum. Lined."
0914956001,0914956,Alaska dress,265,Dress,Garment Full body,1010008,Front print,52,Pink,2,Medium Dusty,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Long-sleeved dress in soft cotton jersey with a print motif on the front, seam at the waist and a skirt in double-layered tulle, the top layer with an all-over print."
0914966002,0914966,Maine Linen,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Fitted blouse in airy linen with a sweetheart neckline and a small opening with ties at the front. Short puff sleeves with elastication at the shoulders and hems, and smocking at the back."
0914999001,0914999,DIV+ Dad Slouchy tee,254,Top,Garment Upper body,1010014,Placement print,09,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Kangol x H&M. Oversized T-shirt in cotton jersey with a print motif on the front. Round neckline, dropped shoulders and a small appliqué above the hem."
0915101005,0915101,Ruben Phone Case,78,Other accessories,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Soft plastic smartphone case.
0915160002,0915160,Flirty Sola earcuff,70,Earring,Accessories,1010016,Solid,03,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Four metal ear cuffs and two ear cuffs with pearly plastic beads.
0915292001,0915292,Lana seamless cropped ls,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Cropped sports top in fast-drying functional fabric with a wide, round neckline, long sleeves and wide elasticated ribbing at the hem. Light support. The top is designed with the minimum number of seams for a more comfortable fit and increased mobility."
0915412002,0915412,Vienna Blouse A,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Sleeveless blouse in an airy crêpe weave with a high, frill-trimmed, smocked collar and a V-shaped opening at the front with ties at the top."
0915439001,0915439,Flirty Gogo earcuffpk,70,Earring,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Set with earrings and ear cuffs in metal decorated with pearly plastic beads and glass rhinestones. Four ear cuffs and eight earrings in various designs.
0915444001,0915444,Cool Paddington earcuff pk,70,Earring,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings and ear cuffs in metal decorated with glass rhinestones. Five ear cuffs and one pair of hoop earrings.
0915453002,0915453,Chicago,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, A-line dress in woven fabric with a round, gathered neckline and an opening with a button at the back of the neck. 3/4-length raglan balloon sleeves with narrow trims, and a gathered flounce at the hem for added width. Unlined."
0915523001,0915523,Saint,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, A-line dress in an airy cotton weave with a frill-trimmed Peter Pan collar and buttons down the front. Short, lined puff sleeves with narrow, buttoned cuffs. Unlined."
0915526001,0915526,Nika vest,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Relaxed-fit slipover in a soft, rib-knit cotton blend with a deep V-neck and straight hem with angled slits in the sides."
0915526002,0915526,Nika vest,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Relaxed-fit slipover in a soft, rib-knit cotton blend with a deep V-neck and straight hem with angled slits in the sides."
0915529001,0915529,Liliana,252,Sweater,Garment Upper body,1010016,Solid,13,Beige,4,Dark,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, fine knit containing some wool with a square neckline and long puff sleeves. Wide ribbing at the cuffs and hem. The polyester content of the jumper is recycled."
0915529003,0915529,Liliana,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, fine knit containing some wool with a square neckline and long puff sleeves. Wide ribbing at the cuffs and hem. The polyester content of the jumper is recycled."
0915529005,0915529,Liliana,252,Sweater,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, fine knit containing some wool with a square neckline and long puff sleeves. Wide ribbing at the cuffs and hem. The polyester content of the jumper is recycled."
0915567001,0915567,MC Elizabeth dress,265,Dress,Garment Full body,1010016,Solid,42,Red,2,Medium Dusty,18,Red,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Calf-length dress in soft jersey with a gently draped collar, V-neck and wrapover front. Long, wide sleeves with wide cuffs and a seam at the waist with ties at one side. Unlined."
0915611001,0915611,Gyda Blouse.,259,Shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a softly draping weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs, and a rounded hem. The polyester content of the blouse is partly recycled."
0915611004,0915611,Gyda Blouse.,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a softly draping weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs, and a rounded hem. The polyester content of the blouse is partly recycled."
0915921001,0915921,Cava body,254,Top,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sleeveless sports bodysuit in fast-drying functional fabric with a low-cut neckline at the back and a high cut at the back.
0915921002,0915921,Cava body,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sleeveless sports bodysuit in fast-drying functional fabric with a low-cut neckline at the back and a high cut at the back.
0916058001,0916058,Bumling oversized joggers,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Oversized joggers in sweatshirt fabric with a soft brushed inside. High waist with covered elastication and a drawstring, and elasticated hems. The polyester content of the joggers is recycled."
0916058002,0916058,Bumling oversized joggers,272,Trousers,Garment Lower body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Oversized joggers in sweatshirt fabric with a soft brushed inside. High waist with covered elastication and a drawstring, and elasticated hems. The polyester content of the joggers is recycled."
0916256001,0916256,Patsy Platform N,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Platform boots in imitation leather with a zip in one side, lacing at the front and a loop at the back. Decorative welt seams and chunky soles. Height of soles 4.5 cm. Heel 5 cm."
0916256005,0916256,Patsy Platform N,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Platform boots in imitation leather with a zip in one side, lacing at the front and a loop at the back. Decorative welt seams and chunky soles. Height of soles 4.5 cm. Heel 5 cm."
0916256007,0916256,Patsy Platform N,87,Boots,Shoes,1010016,Solid,10,White,3,Light,9,White,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Platform boots in imitation leather with a zip in one side, lacing at the front and a loop at the back. Decorative welt seams and chunky soles. Height of soles 4.5 cm. Heel 5 cm."
0916273002,0916273,Stacey dress,265,Dress,Garment Full body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short, fitted, sleeveless dress in crinkled, stretch jersey. Elasticated V-neck front and back with a wide flounce trim in a cotton weave that continues over the shoulders. Ties at the back and gathers at the sides for a draped effect."
0916415002,0916415,Flirty Silja earcuff.,70,Earring,Accessories,1010016,Solid,03,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal ear cuffs decorated with plastic beads and rhinestones.
0916468001,0916468,Bailey,245,Cardigan,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy, V-neck cardigan in a soft rib knit made from a cotton blend. Buttons down the front, low dropped shoulders and long sleeves."
0916468002,0916468,Bailey,245,Cardigan,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy, V-neck cardigan in a soft rib knit made from a cotton blend. Buttons down the front, low dropped shoulders and long sleeves."
0916468003,0916468,Bailey,245,Cardigan,Garment Upper body,1010016,Solid,72,Blue,3,Light,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy, V-neck cardigan in a soft rib knit made from a cotton blend. Buttons down the front, low dropped shoulders and long sleeves."
0916497001,0916497,Long shorts/Saturday cropped,274,Shorts,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, calf-length skirt in cotton sweatshirt fabric. High waist with covered elastication and a drawstring, front pockets and a small slit at the back. Soft brushed inside."
0916500001,0916500,Felicia wrap dress,265,Dress,Garment Full body,1010010,Melange,09,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Knee-length wrap dress in soft, viscose jersey crêpe with a V-neck, narrow, elasticated seam under the bust and decorative ties at one side. Unlined."
0916598001,0916598,Renee PU,258,Blouse,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut shirt in imitation leather with a pointed collar and covered buttons down the front. Long puff sleeves, cuffs with covered buttons, a seam at the waist and across the sleeves, and a rounded hem."
0916775001,0916775,Teckning coat,263,Coat,Garment Upper body,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Oversized, one-button coat in a soft, felted wool blend with narrow notch lapels, flap front pockets and high slits in the sides. Unlined. The wool and polyester content of the coat are recycled."
0916775002,0916775,Teckning coat,263,Coat,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Oversized, one-button coat in a soft, felted wool blend with narrow notch lapels, flap front pockets and high slits in the sides. Unlined. The wool and polyester content of the coat are recycled."
0916866002,0916866,Sunday shirt,259,Shirt,Garment Upper body,1010016,Solid,92,Green,1,Dusty Light,19,Green,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in woven fabric with a pointed collar, scalloped button band, long sleeves with wide buttoned cuffs, and a rounded hem."
0916916001,0916916,DIV+ Lavender body,256,Bodysuit,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Long-sleeved body in stretch lace with a round neckline and narrow, vertical elastication down the front, back and sides, as well as on the sleeves for a draped effect. Press-studs at the crotch and a high cut at the back."
0916926005,0916926,Air pod cases,78,Other accessories,Accessories,1010011,Metallic,31,Light Orange,3,Light,3,Orange,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Protective plastic case with a lid for AirPods.
0916995003,0916995,Felix frill Blouse,254,Top,Garment Upper body,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,Top in soft jersey made from a cotton blend with a flounce at the front and over the shoulders and long sleeves with covered elastication at the cuffs.
0917016001,0917016,ED Anakin body,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Long-sleeved body in ribbed jersey with a square neckline at the front, medium coverage at the back and a lined gusset with concealed press-studs."
0917053002,0917053,AUSSIE GRUNGE SHACKET,262,Jacket,Garment Upper body,1010016,Solid,08,Dark Grey,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Kangol x H&M. Oversized shirt jacket in sturdy twill with a brushed finish. Collar, buttons down the front, and a yoke with a pleat and hanger loop at the back. Welt front pockets and flap chest pockets with a button. One of the chest pockets has a Kangol logo. Dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem with slits in the sides. Quilted lining made from recycled polyester."
0917288002,0917288,Kirsten LS 2-pack (J),254,Top,Garment Upper body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Long-sleeved nursing tops in soft viscose jersey in a double layer at the front with a practical inner top for easier nursing access.
0917294002,0917294,BLANKS JACK RELAXED LS TEE,254,Top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,5888,Blanks,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Blank Staples is a streetwear collection of minimalistic pieces that are the perfect canvas for your personal style and creativity. This contemporary, long-sleeved T-shirt is made from heavy, 240 gsm cotton jersey for a premium handfeel. In a straight cut and oversized for a relaxed fit, it has a round, rib-trimmed neckline, dropped shoulders and ribbing at the cuffs."
0917294003,0917294,BLANKS JACK RELAXED LS TEE,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,5888,Blanks,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Blank Staples is a streetwear collection of minimalistic pieces that are the perfect canvas for your personal style and creativity. This contemporary, long-sleeved T-shirt is made from heavy, 240 gsm cotton jersey for a premium handfeel. In a straight cut and oversized for a relaxed fit, it has a round, rib-trimmed neckline, dropped shoulders and ribbing at the cuffs."
